5	C	Odio	PositiviApp	255		0	0
5	C	Allegria	PositiviApp	255		0	0
5	C	Amicizia	PositiviApp	255		0	0
5	C	Gioia	PositiviApp	255		0	0
5	C	Guerra	PositiviApp	255		0	0
5	C	Gioia	PositiviApp	255		0	0
5	C	Amicizia	PositiviApp	255		0	0
5	C	Guerra	PositiviApp	255		0	0
5	C	Violenza	PositiviApp	255		0	0
5	C	Morte	PositiviApp	255		0	0
5	C	Guerra	PositiviApp	255		0	0
5	C	Felicita'	PositiviApp	255		0	0
5	C	Odio	PositiviApp	255		0	0
5	C	Amicizia	PositiviApp	255		0	0
5	C	Felicita'	PositiviApp	255		0	0
5	C	Odio	PositiviApp	255		0	0
5	C	Amicizia	PositiviApp	255		0	0
5	C	Violenza	PositiviApp	255		0	0
5	C	Guerra	PositiviApp	255		0	0
5	C	Gioia	PositiviApp	255		0	0
5	C	Allegria	PositiviApp	255		0	0
5	C	Gioia	PositiviApp	255		0	0
5	C	Morte	PositiviApp	255		0	0
5	C	Odio	PositiviApp	255		0	0
